Text	Coref	Values
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 18, 33), ('trẻ em', 81, 86))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 36, 38), ('khách hàng', 45, 54))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 36, 38), ('đồ chơi', 61, 67))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 36, 38), ('trẻ em', 81, 86))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('khách hàng', 45, 54), ('đồ chơi', 61, 67))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('khách hàng', 45, 54), ('trẻ em', 81, 86))	False
Anh Tú làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('đồ chơi', 61, 67), ('trẻ em', 81, 86))	False
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('Chị Thúy', 0, 7), ('tiệm tóc', 20, 27))	False
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('Chị Thúy', 0, 7), ('Cô', 30, 31))	True
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('Chị Thúy', 0, 7), ('tóc', 37, 39))	False
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('tiệm tóc', 20, 27), ('Cô', 30, 31))	False
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('tiệm tóc', 20, 27), ('tóc', 37, 39))	False
Chị Thúy làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.	(('Cô', 30, 31), ('tóc', 37, 39))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Hòa', 0, 6), ('người giao nước', 11, 25))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Hòa', 0, 6), ('Ông', 28, 30))	True
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Hòa', 0, 6), ('nước đúng', 42, 50))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Hòa', 0, 6), ('tuần', 60, 63))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('Ông', 28, 30))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('nước đúng', 42, 50))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('tuần', 60, 63))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Ông', 28, 30), ('nước đúng', 42, 50))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Ông', 28, 30), ('tuần', 60, 63))	False
Chú Hòa là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('nước đúng', 42, 50), ('tuần', 60, 63))	False
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Hương', 0, 7), ('nhà trẻ', 20, 26))	False
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Hương', 0, 7), ('Cô', 29, 30))	True
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Hương', 0, 7), ('chúng tốt', 61, 69))	False
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('nhà trẻ', 20, 26), ('Cô', 29, 30))	False
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('nhà trẻ', 20, 26), ('chúng tốt', 61, 69))	False
Cô Hương làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô', 29, 30), ('chúng tốt', 61, 69))	False
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('Chú Minh', 0, 7), ('người lái xe buýt', 12, 28))	False
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('Chú Minh', 0, 7), ('Ông', 31, 33))	True
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('Chú Minh', 0, 7), ('hành khách', 60, 69))	False
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('người lái xe buýt', 12, 28), ('Ông', 31, 33))	False
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('người lái xe buýt', 12, 28), ('hành khách', 60, 69))	False
Chú Minh là người lái xe buýt. Ông luôn đảm bảo an toàn cho hành khách.	(('Ông', 31, 33), ('hành khách', 60, 69))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô Thanh', 0, 7), ('cửa hàng mỹ phẩm', 20, 35))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô Thanh', 0, 7), ('Cô', 38, 39))	True
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô Thanh', 0, 7), ('khách hàng', 46, 55))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô Thanh', 0, 7), ('sản phẩm', 62, 69))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng mỹ phẩm', 20, 35), ('Cô', 38, 39))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng mỹ phẩm', 20, 35), ('khách hàng', 46, 55))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('cửa hàng mỹ phẩm', 20, 35), ('sản phẩm', 62, 69))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô', 38, 39), ('khách hàng', 46, 55))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('Cô', 38, 39), ('sản phẩm', 62, 69))	False
Cô Thanh làm việc ở cửa hàng mỹ phẩm. Cô giúp khách hàng chọn sản phẩm phù hợp.	(('khách hàng', 46, 55), ('sản phẩm', 62, 69))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh Đức', 0, 6), ('cửa hàng điện thoại', 19, 37))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh Đức', 0, 6), ('Anh', 40, 42))	True
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh Đức', 0, 6), ('khách hàng về', 55, 67))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh Đức', 0, 6), ('mẫu điện thoại', 73, 86))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('cửa hàng điện thoại', 19, 37), ('Anh', 40, 42))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('cửa hàng điện thoại', 19, 37), ('khách hàng về', 55, 67))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('cửa hàng điện thoại', 19, 37), ('mẫu điện thoại', 73, 86))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh', 40, 42), ('khách hàng về', 55, 67))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('Anh', 40, 42), ('mẫu điện thoại', 73, 86))	False
Anh Đức làm việc ở cửa hàng điện thoại. Anh tư vấn cho khách hàng về các mẫu điện thoại mới nhất.	(('khách hàng về', 55, 67), ('mẫu điện thoại', 73, 86))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Chị Hồng', 0, 7), ('tiệm', 20, 23))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Chị Hồng', 0, 7), ('Cô', 34, 35))	True
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Chị Hồng', 0, 7), ('quần áo', 63, 69))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Chị Hồng', 0, 7), ('khách hàng', 75, 84))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('tiệm', 20, 23), ('Cô', 34, 35))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('tiệm', 20, 23), ('quần áo', 63, 69))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('tiệm', 20, 23), ('khách hàng', 75, 84))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Cô', 34, 35), ('quần áo', 63, 69))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('Cô', 34, 35), ('khách hàng', 75, 84))	False
Chị Hồng làm việc ở tiệm giặt ủi. Cô luôn giặt sạch và gấp gọn quần áo cho khách hàng.	(('quần áo', 63, 69), ('khách hàng', 75, 84))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Chú Hùng', 0, 7), ('người giao hàng', 12, 26))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Chú Hùng', 0, 7), ('Ông', 29, 31))	True
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Chú Hùng', 0, 7), ('hàng', 43, 46))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Chú Hùng', 0, 7), ('khách hàng', 61, 70))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('người giao hàng', 12, 26), ('Ông', 29, 31))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('người giao hàng', 12, 26), ('hàng', 43, 46))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('người giao hàng', 12, 26), ('khách hàng', 61, 70))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Ông', 29, 31), ('hàng', 43, 46))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('Ông', 29, 31), ('khách hàng', 61, 70))	False
Chú Hùng là người giao hàng. Ông luôn giao hàng đúng hẹn cho khách hàng.	(('hàng', 43, 46), ('khách hàng', 61, 70))	False
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Linh', 0, 6), ('cửa hàng thực phẩm', 19, 36))	False
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Linh', 0, 6), ('Cô', 39, 40))	True
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô Linh', 0, 6), ('loại thực phẩm', 56, 69))	False
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('cửa hàng thực phẩm', 19, 36), ('Cô', 39, 40))	False
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('cửa hàng thực phẩm', 19, 36), ('loại thực phẩm', 56, 69))	False
Cô Linh làm việc ở cửa hàng thực phẩm. Cô bán rất nhiều loại thực phẩm tươi sống.	(('Cô', 39, 40), ('loại thực phẩm', 56, 69))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Bình', 0, 7), ('cửa hàng đồ chơi', 20, 35))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Bình', 0, 7), ('Anh', 38, 40))	True
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Bình', 0, 7), ('khách hàng', 47, 56))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Bình', 0, 7), ('đồ chơi', 63, 69))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh Bình', 0, 7), ('trẻ em', 83, 88))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 20, 35), ('Anh', 38, 40))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 20, 35), ('khách hàng', 47, 56))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 20, 35), ('đồ chơi', 63, 69))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('cửa hàng đồ chơi', 20, 35), ('trẻ em', 83, 88))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 38, 40), ('khách hàng', 47, 56))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 38, 40), ('đồ chơi', 63, 69))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('Anh', 38, 40), ('trẻ em', 83, 88))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('khách hàng', 47, 56), ('đồ chơi', 63, 69))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('khách hàng', 47, 56), ('trẻ em', 83, 88))	False
Anh Bình làm việc ở cửa hàng đồ chơi. Anh giúp khách hàng chọn đồ chơi an toàn cho trẻ em.	(('đồ chơi', 63, 69), ('trẻ em', 83, 88))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Chị Hà', 0, 5), ('tiệm tóc', 18, 25))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Chị Hà', 0, 5), ('Cô', 28, 29))	True
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Chị Hà', 0, 5), ('tóc', 35, 37))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Chị Hà', 0, 5), ('”', 47, 47))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('tiệm tóc', 18, 25), ('Cô', 28, 29))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('tiệm tóc', 18, 25), ('tóc', 35, 37))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('tiệm tóc', 18, 25), ('”', 47, 47))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Cô', 28, 29), ('tóc', 35, 37))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('Cô', 28, 29), ('”', 47, 47))	False
Chị Hà làm việc ở tiệm tóc. Cô cắt tóc rất đẹp.”	(('tóc', 35, 37), ('”', 47, 47))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Tài', 0, 6), ('người giao nước', 11, 25))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Tài', 0, 6), ('Ông', 28, 30))	True
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Tài', 0, 6), ('nước đúng', 42, 50))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Chú Tài', 0, 6), ('tuần', 60, 63))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('Ông', 28, 30))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('nước đúng', 42, 50))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('người giao nước', 11, 25), ('tuần', 60, 63))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Ông', 28, 30), ('nước đúng', 42, 50))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('Ông', 28, 30), ('tuần', 60, 63))	False
Chú Tài là người giao nước. Ông luôn giao nước đúng hẹn mỗi tuần.	(('nước đúng', 42, 50), ('tuần', 60, 63))	False
Cô Trâm làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Trâm', 0, 6), ('nhà trẻ', 19, 25))	False
Cô Trâm làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Trâm', 0, 6), ('Cô', 28, 29))	True
Cô Trâm làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('Cô Trâm', 0, 6), ('chúng tốt', 60, 68))	False
Cô Trâm làm việc ở nhà trẻ. Cô rất yêu trẻ và luôn chăm sóc chúng tốt.	(('nhà trẻ', 19, 25), ('Cô', 28, 29))	False
